"page_type","entity_id","canonical_path","canonical_url","brand","brand_variants","model","model_variants","category","product_name","product_id","catalog_code","article_oem","condition","primary_query","secondary_queries","search_intent","title","description","h1","intro_text","faq","indexable","robots","status","validation_errors"
"home","home","/","https://xn--d1abifc1bn.xn--p1ai/","","[]","","[]","","","","","","","автозапчасти из Китая","[""доставка автозапчастей из Китая""]","commercial","KITRADE — автозапчасти из Китая с доставкой по России","Найдём автозапчасть у поставщиков в Китае, проверим перед отправкой и доставим в ваш город по России.","Автозапчасти из Китая с доставкой по всей России","","[]","true","index,follow","active","[]"
"product","2607","/catalog/product/absorber-perednego-bampera-geely-atlas-2607/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/absorber-perednego-bampera-geely-atlas-2607/","Geely","[]","Atlas","[]","Кузов","Абсорбер переднего бампера Geely Atlas","2607","KT-2607","","Новое","Абсорбер переднего бампера Geely Atlas","[""Абсорбер переднего бампера Geely Atlas KT-2607"",""Абсорбер переднего бампера Geely Atlas цена""]","commercial","Абсорбер переднего бампера Geely Atlas | Купить под заказ — Китрейд","Абсорбер переднего бампера Geely Atlas. Код KITRADE: KT-2607. Состояние: Новое. Цена детали 6 200 ₽. Проверка совместимости по VIN.","Абсорбер переднего бампера Geely Atlas","","[]","true","index,follow","active","[]"
"product","2608","/catalog/product/podkrylok-perednii-pravyi-toyota-highlander-xu70-2608/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/podkrylok-perednii-pravyi-toyota-highlander-xu70-2608/","Toyota","[]","Highlander","[]","Кузов","Подкрылок передний правый Toyota Highlander XU70","2608","KT-2608","","Новое","Подкрылок передний правый Toyota Highlander XU70","[""Подкрылок передний правый Toyota Highlander XU70 KT-2608"",""Подкрылок передний правый Toyota Highlander XU70 цена""]","commercial","Подкрылок передний правый Toyota | Купить под заказ — Китрейд","Подкрылок передний правый Toyota Highlander XU70. Код KITRADE: KT-2608. Состояние: Новое. Цена детали 8 100 ₽. Проверка совместимости по VIN.","Подкрылок передний правый Toyota Highlander XU70","","[]","true","index,follow","active","[]"
"product","2609","/catalog/product/nakladka-levogo-zadnego-kryla-hongqi-hs5-2609/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/nakladka-levogo-zadnego-kryla-hongqi-hs5-2609/","Hongqi","[]","HS5","[]","Кузов","Накладка левого заднего крыла Hongqi HS5","2609","KT-2609","","Новое","Накладка левого заднего крыла Hongqi HS5","[""Накладка левого заднего крыла Hongqi HS5 KT-2609"",""Накладка левого заднего крыла Hongqi HS5 цена""]","commercial","Накладка левого заднего крыла Hongqi | Купить под заказ — Китрейд","Накладка левого заднего крыла Hongqi HS5. Код KITRADE: KT-2609. Состояние: Новое. Цена детали 2 040 ₽. Проверка совместимости по VIN.","Накладка левого заднего крыла Hongqi HS5","","[]","true","index,follow","active","[]"
"product","2610","/catalog/product/kapot-changan-cs95-2610/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/kapot-changan-cs95-2610/","Changan","[]","CS95","[]","Кузов","Капот Changan CS95","2610","KT-2610","","Новое","Капот Changan CS95","[""Капот Changan CS95 KT-2610"",""Капот Changan CS95 цена""]","commercial","Капот Changan CS95 | Купить под заказ — Китрейд","Капот Changan CS95. Код KITRADE: KT-2610. Состояние: Новое. Цена детали 70 380 ₽. Проверка совместимости по VIN.","Капот Changan CS95","","[]","true","index,follow","active","[]"
"product","2611","/catalog/product/zerkalo-levoe-byd-fangchengbao-titanium-7-2611/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/zerkalo-levoe-byd-fangchengbao-titanium-7-2611/","Fang Cheng Bao","[]","Titanium 7","[]","Кузов","Зеркало левое BYD FangChengBao Titanium 7","2611","KT-2611","","Новое","Зеркало левое BYD FangChengBao Titanium 7","[""Зеркало левое BYD FangChengBao Titanium 7 KT-2611"",""Зеркало левое BYD FangChengBao Titanium 7 цена""]","commercial","Зеркало левое BYD FangChengBao | Купить под заказ — Китрейд","Зеркало левое BYD FangChengBao Titanium 7. Код KITRADE: KT-2611. Состояние: Новое. Цена детали 69 888 ₽. Проверка совместимости по VIN.","Зеркало левое BYD FangChengBao Titanium 7","","[]","true","index,follow","active","[]"
"product","2612","/catalog/product/krylo-perednee-levoe-wey-07-2612/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/krylo-perednee-levoe-wey-07-2612/","Wey","[]","07","[]","Кузов","Крыло переднее левое WEY 07","2612","KT-2612","","Новое","Крыло переднее левое WEY 07","[""Крыло переднее левое WEY 07 KT-2612"",""Крыло переднее левое WEY 07 цена""]","commercial","Крыло переднее левое WEY 07 | Купить под заказ — Китрейд","Крыло переднее левое WEY 07. Код KITRADE: KT-2612. Состояние: Новое. Цена детали 32 526 ₽. Проверка совместимости по VIN.","Крыло переднее левое WEY 07","","[]","true","index,follow","active","[]"
"product","2613","/catalog/product/dver-perednyaya-levaya-tank-500-2613/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/dver-perednyaya-levaya-tank-500-2613/","Tank","[]","500","[]","Кузов","Дверь передняя левая Tank 500","2613","KT-2613","","Новое","Дверь передняя левая Tank 500","[""Дверь передняя левая Tank 500 KT-2613"",""Дверь передняя левая Tank 500 цена""]","commercial","Дверь передняя левая Tank 500 | Купить под заказ — Китрейд","Дверь передняя левая Tank 500. Код KITRADE: KT-2613. Состояние: Новое. Цена детали 69 876 ₽. Проверка совместимости по VIN.","Дверь передняя левая Tank 500","","[]","true","index,follow","active","[]"
"product","2614","/catalog/product/kronshtein-perednego-bampera-pravyi-livan-x6-pro-2614/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/kronshtein-perednego-bampera-pravyi-livan-x6-pro-2614/","Livan","[]","X6 pro","[]","Кузов","Кронштейн переднего бампера правый Livan X6 Pro","2614","KT-2614","","Новое","Кронштейн переднего бампера правый Livan X6 Pro","[""Кронштейн переднего бампера правый Livan X6 Pro KT-2614"",""Кронштейн переднего бампера правый Livan X6 Pro цена""]","commercial","Кронштейн переднего бампера правый | Купить под заказ — Китрейд — KT-2614","Кронштейн переднего бампера правый Livan X6 Pro. Код KITRADE: KT-2614. Состояние: Новое. Цена детали 1 200 ₽. Проверка совместимости по VIN.","Кронштейн переднего бампера правый Livan X6 Pro","","[]","true","index,follow","active","[]"
"product","2615","/catalog/product/bamper-perednii-verh-baic-x35-2615/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/bamper-perednii-verh-baic-x35-2615/","BAIC","[]","X35","[]","Кузов","Бампер передний верх baic X35","2615","KT-2615","","Новое","Бампер передний верх baic X35","[""Бампер передний верх baic X35 KT-2615"",""Бампер передний верх baic X35 цена""]","commercial","Бампер передний верх baic X35 | Купить под заказ — Китрейд","Бампер передний верх baic X35. Код KITRADE: KT-2615. Состояние: Новое. Цена детали 11 941 ₽. Проверка совместимости по VIN.","Бампер передний верх baic X35","","[]","true","index,follow","active","[]"
"product","2616","/catalog/product/dver-zadnyaya-pravaya-li-9-original-2616/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/dver-zadnyaya-pravaya-li-9-original-2616/","Li Auto","[]","L9","[]","Кузов","Дверь задняя правая Li 9 оригинал","2616","KT-2616","","Новое","Дверь задняя правая Li 9 оригинал","[""Дверь задняя правая Li 9 оригинал KT-2616"",""Дверь задняя правая Li 9 оригинал цена""]","commercial","Дверь задняя правая Li 9 оригинал | Купить под заказ — Китрейд","Дверь задняя правая Li 9 оригинал. Код KITRADE: KT-2616. Состояние: Новое. Цена детали 130 000 ₽. Проверка совместимости по VIN.","Дверь задняя правая Li 9 оригинал","","[]","true","index,follow","active","[]"
"product","2617","/catalog/product/nakladka-perednego-bampera-levaya-livan-x6-pro-2617/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/nakladka-perednego-bampera-levaya-livan-x6-pro-2617/","Livan","[]","X6 pro","[]","Кузов","Накладка переднего бампера левая Livan X6 Pro","2617","KT-2617","","Новое","Накладка переднего бампера левая Livan X6 Pro","[""Накладка переднего бампера левая Livan X6 Pro KT-2617"",""Накладка переднего бампера левая Livan X6 Pro цена""]","commercial","Накладка переднего бампера левая Livan | Купить под заказ — Китрейд","Накладка переднего бампера левая Livan X6 Pro. Код KITRADE: KT-2617. Состояние: Новое. Цена детали 5 750 ₽. Проверка совместимости по VIN.","Накладка переднего бампера левая Livan X6 Pro","","[]","true","index,follow","active","[]"
